pdb,antigen,Hchain,Lchain,antigen_chain,nb,date,res,antigen_name
5ESV,Env,H,L,D|E|G|K|R|T|X,False,2015/11/17,3.105,"CH03 Light Chain|2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase,Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-3)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose"
5F96,Env,H,L,E|G,False,2015/12/09,2.2407,2-acetamido-2-deoxy-beta-D-glucopyranose|clade A/E 93TH057 HIV-1 gp120 core
5F9W,Env,B,C,A|AH,False,2015/12/10,2.8911,clade A/E 93TH057 HIV-1 gp120 core|PHOSPHATE ION
5F9W,Env,H,L,AJ|G,False,2015/12/10,2.8911,PHOSPHATE ION|clade A/E 93TH057 HIV-1 gp120 core
5F9O,Env,H,L,G,False,2015/12/10,1.86,clade A/E 93TH057 HIV-1 gp120 core
5FCU,Env,H,L,G,False,2015/12/15,1.85,clade A/E 93TH057 HIV-1 gp120 core
5FEC,Env,A,B,D,False,2015/12/16,3.17,426c.TM4deltaV1-3 gp120
5FEC,Env,H,L,I,False,2015/12/16,3.17,426c.TM4deltaV1-3 gp120
5IF0,Env,H,L,G,False,2016/02/25,2.44,Germline-targeting HIV-1 gp120 engineered outer domain eOD-GT8
5IF0,Env,A,B,I,False,2016/02/25,2.44,Germline-targeting HIV-1 gp120 engineered outer domain eOD-GT8
5IES,Env,H,L,A|C,False,2016/02/25,2.16,GLYCEROL|Germline-targeting HIV-1 gp120 engineered outer domain eOD-GT8
5IGX,Env,H,L,D|G,False,2016/02/28,3.39,2-acetamido-2-deoxy-beta-D-glucopyranose|426c.TM1deltaV1-3 gp120
5FYL,Env,H,L,G|I|S,False,2016/03/08,3.1,BG505 GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5FYK,Env,D,E,AB|B|C|G,False,2016/03/08,3.107,"2-acetamido-2-deoxy-beta-D-glucopyranose|JR-FL, GP41 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|JR-FL, GP120 ENV ECTODOMAIN"
5FYK,Env,U,V,G|N,False,2016/03/08,3.107,"JR-FL, GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose"
5FYK,Env,H,L,AD|G|Q,False,2016/03/08,3.107,"2-acetamido-2-deoxy-beta-D-glucopyranose|JR-FL, GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose"
5FYJ,Env,U,V,AC|AD|G|S,False,2016/03/08,3.11,CITRIC ACID|GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5FYJ,Env,H,L,AH|G|X,False,2016/03/08,3.11,2-acetamido-2-deoxy-beta-D-glucopyranose|GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5FYJ,Env,D,E,B|F|G|J,False,2016/03/08,3.11,GP41 ENV ECTODOMAIN|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5FYL,Env,D,E,B|C|G|Z,False,2016/03/08,3.1,BG505 GP120 ENV ECTODOMAIN|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose
5KJR,Env,H,L,G,False,2016/06/20,2.98,clade A/E 93TH057 HIV-1 gp120 core
5KZC,Env,B,D,C|J,False,2016/07/24,3.25,Engineered outer domain of gp120|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5KZC,Env,E,G,F|K,False,2016/07/24,3.25,Engineered outer domain of gp120|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5KZC,Env,H,L,A|I,False,2016/07/24,3.25,Engineered outer domain of gp120|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5T33,Env,H,L,C|G,False,2016/08/24,3.2092,alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|RHPA gp120 core
5T3Z,Env,D,E,G|P,False,2016/08/26,3.5,Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5T3Z,Env,H,L,G|S,False,2016/08/26,3.5,Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5TE7,Env,H,L,C|G|K,False,2016/09/20,2.15,"1,2-ETHANEDIOL|HIV-1 gp120 core"
5TE4,Env,H,L,D|F|G|S|V,False,2016/09/20,2.75,"2-acetamido-2-deoxy-beta-D-glucopyranose|HIV-1 clade G strain X2088 gp120|SULFATE ION|(4S)-2-METHYL-2,4-PENTANEDIOL"
5TE6,Env,H,L,D|G,False,2016/09/20,2.4,2-acetamido-2-deoxy-beta-D-glucopyranose|clade A/E 93TH057 HIV-1 gp120 core
5U68,Env,E1,E2,A|B,False,2016/12/07,3.083,Chimera protein of Fusion glycoprotein F0 and Envelope glycoprotein
5U68,Env,F1,F2,B|C,False,2016/12/07,3.083,Chimera protein of Fusion glycoprotein F0 and Envelope glycoprotein
5U68,Env,G1,G2,A|C,False,2016/12/07,3.083,Chimera protein of Fusion glycoprotein F0 and Envelope glycoprotein
5U7M,Env,D,E,A|B|G|V,False,2016/12/12,3.025,alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Envelope glycoprotein gp160|2-acetamido-2-deoxy-beta-D-glucopyranose
5U7M,Env,H,L,C|G|O,False,2016/12/12,3.025,beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5U7O,Env,D,E,A|B|G|W,False,2016/12/12,3.031,alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Envelope glycoprotein gp160|2-acetamido-2-deoxy-beta-D-glucopyranose
5U7O,Env,H,L,C|G|P,False,2016/12/12,3.031,alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5UEM,Env,H,L,E|G,False,2017/01/02,2.7,2-acetamido-2-deoxy-beta-D-glucopyranose|clade A/E 93TH057 HIV-1 gp120 core
5UKR,Env,H,L,E|G,False,2017/01/23,2.712,2-acetamido-2-deoxy-beta-D-glucopyranose|Chimeric B.YU2 gp120 core derived from HIV-1 Env
5UTY,Env,D,E,A|B|G|V,False,2017/02/15,3.412,alpha-D-mannopyranose-(1-3)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|HIV-1 BG505 strain Env gp41|HIV-1 BG505 strain Env gp120|2-acetamido-2-deoxy-beta-D-glucopyranose
5UTY,Env,H,L,C|G|P,False,2017/02/15,3.412,alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|HIV-1 BG505 strain Env gp120|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5V7J,Env,D,E,B|C|G,False,2017/03/20,2.907,Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5V7J,Env,H,L,G|O|Q,False,2017/03/20,2.907,Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
5W4L,Env,B,C,A|I|Y,False,2017/06/12,2.92,clade A/E 93TH057 HIV-1 gp120 core|Antibody N5-i5 light chain|2-acetamido-2-deoxy-beta-D-glucopyranose
5W4L,Env,D,E,G|L|O,False,2017/06/12,2.92,clade A/E 93TH057 HIV-1 gp120 core|Antibody N5-i5 light chain|2-acetamido-2-deoxy-beta-D-glucopyranose
5W4L,Env,F,I,A|B,False,2017/06/12,2.92,clade A/E 93TH057 HIV-1 gp120 core|Antibody N12-i3 Fab heavy chain
5W4L,Env,H,L,D|G,False,2017/06/12,2.92,Antibody N12-i3 Fab heavy chain|clade A/E 93TH057 HIV-1 gp120 core
5W6D,Env,D,E,B|C|G,False,2017/06/16,3.202,BG505-SOSIP.v4.1-GT1-N137A gp41|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|BG505-SOSIP.v4.1-GT1-N137A gp120
5W6D,Env,H,L,A|G,False,2017/06/16,3.202,alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|BG505-SOSIP.v4.1-GT1-N137A gp120
5WB9,Env,H,L,G|K,False,2017/06/28,2.4,"clade A/E 93TH057 HIV-1 gp120 core|(4S)-2-METHYL-2,4-PENTANEDIOL"
6B0N,Env,H,L,G|M|N|T,False,2017/09/14,3.4,Envelope glycoprotein gp140|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose
6B0N,Env,D,E,G|I|U,False,2017/09/14,3.4,Envelope glycoprotein gp140|alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose
6BCK,Env,H,L,D|G|P,False,2017/10/20,2.7,"2-acetamido-2-deoxy-beta-D-glucopyranose|clade A/E 93TH057 HIV-1 gp120 core|(4S)-2-METHYL-2,4-PENTANEDIOL"
6BF4,Env,H,L,AB|AF|G|J|M|N,False,2017/10/25,2.382,"1,2-ETHANEDIOL|HIV-1 clade AE gp120 core|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose"
6BF4,Env,B,C,A|AC|AE|D|F|I|U,False,2017/10/25,2.382,"HIV-1 clade AE gp120 core|1,2-ETHANEDIOL|ACETATE ION|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)]alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose"
6CK9,Env,H,L,G|N,False,2018/02/27,2.714,gp120 of Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6CK9,Env,D,E,B|C|G,False,2018/02/27,2.714,gp41 ectodomain of Envelope glycoprotein gp160|alpha-D-mannopyranose-(1-3)-alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|gp120 of Envelope glycoprotein gp160
6D2P,Env,H,L,C|F,False,2018/04/13,2.6,Germline-targeting HIV-1 gp120 engineered outer domain eOD-GT8|GLYCEROL
6DCQ,Env,H,L,A|B|F|r|s,False,2018/05/08,3.1,Envelope glycoprotein gp160|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-2)-[2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)]alpha-D-mannopyranose-(1-3)-[2-acetamido-2-deoxy-beta-D-glucopyranose-(1-2)-alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose|beta-D-galactopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-2)-[beta-D-galactopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
6DCQ,Env,M,N,D|E|F|f|g,False,2018/05/08,3.1,Envelope glycoprotein gp160|beta-D-galactopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-2)-[beta-D-galactopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-6)]alpha-D-mannopyranose-(1-6)-[alpha-D-mannopyranose-(1-3)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose|2-acetamido-2-deoxy-beta-D-glucopyranose-(1-2)-[2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)]alpha-D-mannopyranose-(1-3)-[2-acetamido-2-deoxy-beta-D-glucopyranose-(1-2)-alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-[alpha-L-fucopyranose-(1-6)]2-acetamido-2-deoxy-beta-D-glucopyranose
6MFP,Env,C,D,A,False,2018/09/11,3.0,clade A/E 93TH057 HIV-1 gp120 core
6MFP,Env,H,L,G,False,2018/09/11,3.0,clade A/E 93TH057 HIV-1 gp120 core
6MFT,Env,H,L,D|G|Q|R,False,2018/09/12,2.315,2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Gp120|2-acetamido-2-deoxy-beta-D-glucopyranose|DI(HYDROXYETHYL)ETHER
6MFT,Env,A,B,C|U,False,2018/09/12,2.315,Gp120|2-acetamido-2-deoxy-beta-D-glucopyranose
6MG7,Env,H,L,A|G,False,2018/09/13,2.91,2-acetamido-2-deoxy-beta-D-glucopyranose|clade A/E 93TH057 HIV-1 gp120 core
6MPG,Env,q,r,V|Z,False,2018/10/06,3.2,Envelope glycoprotein gp120|alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6MPG,Env,m,n,F|S|V,False,2018/10/06,3.2,alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Envelope glycoprotein gp120
6MPG,Env,X,Y,A|C|D|DA,False,2018/10/06,3.2,Envelope glycoprotein gp41|Envelope glycoprotein gp120|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6MPG,Env,W,B,D|U|V|a,False,2018/10/06,3.2,Envelope glycoprotein gp41|Envelope glycoprotein gp120|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6MPG,Env,M,N,AA|C|u,False,2018/10/06,3.2,alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|Envelope glycoprotein gp120|alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6MPG,Env,Q,R,C|CA,False,2018/10/06,3.2,Envelope glycoprotein gp120|alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6MPG,Env,AG,AH,AD|c|l,False,2018/10/06,3.2,Envelope glycoprotein gp120|alpha-D-mannopyranose-(1-3)-beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose|alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-2)-alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-3)-[alpha-D-mannopyranose-(1-6)]alpha-D-mannopyranose-(1-6)]beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
6MPG,Env,AE,AF,A|AD|U|s,False,2018/10/06,3.2,Envelope glycoprotein gp41|Envelope glycoprotein gp120|beta-D-mannopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose-(1-4)-2-acetamido-2-deoxy-beta-D-glucopyranose
